label_bullying,text_message
0,sh. everytime a hot vampire movie comes out  my popularity goes up. & yes it sucks. the stamp on the death of literary ficiton.
1,Fuck that! I feel awful for you  having to wait out there!
0,Meh. I'm sorry. I hate living right now. Trade?
0,I liked all of the anti-gay ads. There were three or four  I think. I read it when I got up (read: about an hour ago) :D
0,:D Even though they changed a little lately and now it sucks more than ever  they still have the most shows.
0,ahem. as a twat (:P) the only thing I have to say to that is: I CUNT HEAR U OVER THE BUTTHURT. WUT DID U SAY? :P
0,u cunt tell me u did not lyk da snow
0,aha it's just the funniest image. :P and that sucks about your xmas stuff not showing up. :/ i go insane this time of year  ngl. :P
0,oh my fuck im not the only one awake
0,That looks nasty...ice sucks.
0,In order not to piss off anyone w/ crappy weather  I'll just say it does NOT feel like xmas/hanukkah in these parts either.
0,mmm breakfast nachoes!!! (getting fat - good name for a tune/album)
0,  Tempted to start baking cookies too.  Damn the diabetes  full speed ahead;)
0,yeah. Good one. U really gotta wonder what kind of freak doesn't use their own picture;) Lol
0,"heck  there are stupid ass ""gurus"" telling their little sheep to infiltrate twitter to maximize profits.. LOL"
1,damn i hate Ed Hardy
0,i still have that broken ass alienware laptop... alienware = over-rated imho.
0,that sucks dude.. you should ream Apple a new one for that..
0,keep in mind that everyone at the airport got up this morning and decided they were going to fuck you.
0,Apparently. Ugh. Sucks that they couldn't get the music rights for syndication in the US. Or maybe they didn't bother..
1,pig(s) !!! Wow - always thought you had plenty of space  but how many did you eat ?
1,was just joking...hate people who act that way
1,I do but I picture the fat guy in the leotard
0,can't hate on that...
1,damn that sucks
0,i'm working than idk. empires? mmm northbrook court sucks sir. omg todays the first day of chanukah. bahaha
1,damn right
0,fuck that!....time to go see Cassie......we're slackin man!!!!
0,that rossi will put your ass right to sleep....I think they put nyquil in that shit
0,Good signin stuff Tim. We have research to publish next year on sign-up process & eyetracking. BTW users resoundingly hate Register
0,it's 60 degrees out here 2day..2days ago it was 20..global warmings a bitch.. Lol
0,that would have ended the year off perfect. Or someone punching him in his fucking mouth!
0,"there you go...that's damn good to start. He's now branding himself  but he needs not to engage in worthless ""beef"""
0,"Wrote a song about it. Like hear it  here it go: ""Duck bitch Duck-I throw my left shoe out-Duck bitch Duck"""
0,His ass gone fuck up his money by making retort videos. Disney ain't with that  Boy...Charles is trying to Kanye his way in
0,Yeah I doubt I can go either. Kids xmas party. I hate attending these things  but oh well. Family first.
0,"aww that sucks :( I hate hiccups  and that whole ""scaring yourself is the cure"" crap never works for me."
0,They probably karted all over you...Kats are knwon to do that.   :D All hate mail goes to...
0,LOL! Yes  all hate mail goes to rockdog@annieburltalk.com and gets read live on the air LOL
1,ur a huge loser did u know that? lol
0,Let me tell you I have lived here all my life and every year I hate it.
0,join the club! LOL  I hate the snow!
0,re; The Happening and campy acting  Leguizamo was the only one who did a good job. Wahlburg always seems so. HATE that chick
0,think the phrase 'couldn't hit a pig's arse with a banjo' fitted somehow. But hey I've had a go ( can scythe instead mind!)
0,"""And I said I was going to SLAP your ugly ass anyhow. awwwwww  what are you going to do  call t ... http://shortxt.com/9ytyj2r"
0,damn sounds painful lol
0,oh man.. that sucks  sorry your feeling ill... I'm still coughing & sneezing  seem's like this cold will never go away.
0,LOL... what I like to do is get in front of them then suddenly! step on the breaks... irresponsible drivers... piss me off
0,i am so with you on that one. i hate hunting season also
0,Of course  you realise that being a nerd is a compliment in this house . . .
0,geez..me too but I HATE waking up this early
0,ouch...that sucks about the ticket...it's pretty expensive now. Hopefully chiko can help u out
1,i hate sewing. Period.
0,why do you make it sound so damn delicous?!?
1,don't worry  karma is a one mean ass bitch. They'll get what's coming to them...
1,retard?
1,haha no gay stuff is good! cuz i tend to be attracted to females! haha jus chillen getting ready for work!
0,lol oh damn for real?!?
0,oh god I begged for that big head Rainbow Bright doll n got it lol even had the sheet set lol damn I was corny back then lol
0,dammit ima have that shit in my head again lololast night it was stuck for a few damn hrs lol
0,don't forget taco lol I got a damn TacoBot followin me lol..let's see chocolate  xbox  wii  psp  dunkin donuts  geek lolol
0,that's cuz my greedy ass is sippin a dunkins hot chocolate lol
0,Resistance kicks ass!!!!!!!!!!!1
0,I am sure I could  and I respect your point of view.  My actions spring from specific activity (hate  racism) I've seen here...
0,Thank you hon...got refused for a job op this week due to damn visa...all I ever wanted to do was be a citizen...not poss
0,damn your presence is making me more wayward than usual!
0,haha nosy :) I get it quickwitted & cute too damn somebody come take me off the markets!
0,Damn they looked like crap last night!! I have to say that lots of bad words came out of my mouth last night! ugh Next year
0,you know i bought a pomegranate today because of your ass! i better not get obsessed...
0,@pajnstl yeah  i guess its all the mon thru fri folks. I hate ya'll.
0,"Thanks for the follow.  By the way  I LOVE the mantra: ""Find out what sucks & don't do that"".  Words to live by!"
0,Damn guestlist people. They always have a stick up their ass. But I guess being a hired DICK will do that to ya!
0,"""Juice""? The fuck is ""juice""? I want grape drank!"
0,"""Never go full retard"" You'll see what I mean in a sec..."
0,i'm looking 4 a WOW gift 4 my gf...*sigh* i HATE buying presents 4 ppl; i never know what 2 get! MsLika
0,i DO know her! Damn...r u worldwide or what? :-D MsLika
0,Yup I will wait for a bit for them to get through. Deary me planes just freak me out!!
0,I know he is prolly tryna fall back  but I just wanna make sure ain't nothin happen to his ass lol. cuz usually he text  or sumthin
0,how do u know what Tip's ass looks like?
0,WOW thats crazy. Thats sumthing my retarded ass would do.
0,i got a blog on ozonemag.com about Pinky the pornstar trying to act like a business woman. being a slut is not a biz  its a cop out
0,that fat boy humping the pillow is not right. lol.
0,Did this fucking work? (Who's not irritated by the blackberry shit taking forever)
0,OMG marv said he hopes my Areolas implode. now thats demented. i just made a gay website about him  i didnt wish evil upon him!
1,i hate u like miniature dogs hate people dressing them in t-shirts and little booties.
0,"its not. i just wanna remind u  frequently and vividly. and since i'm not talking about how gay u r...i've got ""time on my side."""
0,damn party boy. I miss those days.
0,"Damn that's like my lil brother. He's 11  5""8 and 250 lbs."
0,"believe it or not a lot of people do. I've had people aruge me down & say it's not FLA. I'm like ""It's on the damn license plates!"""
0,no! my phone is just actin gay :-(
0,ur invading my space! @prezzure kick his ass out starbucks
1,fuck u BIATCH!!!
0,Meh  no high voltage  just damn dirty grease.  I smell like a french fry now.
0,damn  shorten isnt work  here is the link http://tinyurl.com/8rkl9r
0,I saw something about My Big Fat Redneck Wedding on TV (new show or something) -- thought of you. Aren't you proud?
0,my bro-in-law is an eco freak (i mean this in the nicest way. No  really) so i once got him a case of recycled toilet paper.
0,The world needs to know about the Notorious Camera Whore Squirrel! D8
0,that's awesome! We just paid one off in May ... and just took one back on. But 1/2 the paymt. But I still hate it!
0,Lucky? I'm gonna be working my ass off!
1,I hate you.
1,fuck off
1,That was fucking hilarious... WIN
0,No Whale  FTW!  I'm liking the Struts / WebWork analogy for Rails / Merb.  But then again  I'm old school like that.
0,hey... i was not talking about those bots which go around spamming. i hate those too. i was talking about query processors.
0,oh fuck yes...how I would of loved to have seen this live
0,damnn dude  thats not cool. 3C here and raining. i hate being cold :|
0,@dramaqueenrissa  & @hannah_rae just departed for Greenville. I really hate saying goodbye :-( Praying for a safe trip.
1,omg that fat dude should not be in leotards idk they made them that big lmao
1,damn u i wanted to see sexy lesbian porn lmao
0,Wish you could see my parents dancing to the Beyonce Single Ladies video. Dad is flipping his hand saying 'love' 'hate' lmao!
1,@TitanLineAudio lol BJ's blow ass :P
0,Noooo - damn  that site is brilliant aswell - damn it!
1,Damn! This is deadly - keep em coming! :P
0,Damn fatboy... take it easy
0,they have Mountain Song on GUITAR HERO? shit  i have to hate that song now
0,damn you look great in HD I mean you look great either way but ya LOL what kind of cam you use? Xoxo
0,well thanks for sayin atleast I can hold conversation even if you was a smart ass about it
0,it was 3 years ago I was in San Jose. Liked it but paying state income tax sucks.
0,I hate statistics. aaargh! :)
0,The damn bitches at best buy took my damn laptop
0,Night shift sucks...hubby was on that shift for years  you never get used to it.
0,I'm trying to find a fun place to get my baby boys first haircut...minimize the freak out :)
1,check it on your wii  whore.
0,LOL I hate commercials!
1,No....Always been happy....never quite gay...
1,get them all out of the dome ....NOW damn it...
0,oh yeah I hate that stuff.  My feminist side comes out big time. :)
0,  sleepy ass shit...bout u?
0,Enterprise can suck my dick too! That's bullshit!
0,it sucks lol but merry christmas anyways &lt;3
0,Hibachi Hawaiian Style ... YUM ... huli huli pig 2
0,DO IT! lol. God I hate parking lots so much.
0,gotta love brandon! damn!
1,You'd be television slut.
0,mine hate me quite often as well. Feel better!
0,this si true last time i had three w2's its a bitch man i feel your twitter pain
0,u hate the name bob so much that ur gonna change ur name to bcbryar? lol nice
0,hugs hugs hugs you are good we are very happy with you and love you and don't hate you.
0,present your warty ass and I'll gobblefuck ur pink sock!
0,thanks for the spoiler alert lady!  I misquoted Jane Austin from Pride & Prejudice in that last tweet.  Damn  I'm good
1,I HATE that!
0,dont hate her  embrace her!
1,GO GIVE YOUR GAY LADYBOY HUSBAND AN OILY BODY MASSAGE WHY DON'T YOU. AND @yourscenesucks yes its true.
1,OMFG I HATE YOU IWANNA GO ON NEOPETS :'( WTFFFF. YOU HAVE EVERYTHING I WANT.
0,Oh  Thanks for signing off on me  Queen Rude-Bitch D:
0,no fob tix? Damn :'/
0,It happens. Sucks when it does though that is for sure. Glad you aren't steaming. You'll have a better day tomorrow.
0,I just entered Ms. Single Mama&#8217;s Kick Ass Christmas Contest  you can too http://tinyurl.com/7f2h7g
0,I was supposed to be a month when we do nothing except SLEEPING     unlike u    i hate winters &gt;_&lt;
0,uhm im just upset cuz my mom took my phone from me. i hate her yo. im 20 ALREADY! dammit
1,hate you so much
1,lmfao! See this why I can't fuck w u! U kno I'm dead offa that Al B Shep!....
0,Oh I hate that. What's worse is that people don't say who they are on the phone and they keep talking to you. And I'm like  who?
